Country,Country_code,State,State_code,State_type,Date,Category,Subcategory,Variable,Unit,Value
India,IND,TOTAL,IN,total,1/2/2021,Electricity generation,Fuel,Other Fossil,GWh,7.01
India,IND,TOTAL,IN,total,1/2/2021,Electricity generation,Fuel,Other Renewables,GWh,159.64
India,IND,TOTAL,IN,total,1/2/2021,Electricity generation,Fuel,Solar,GWh,5437.02
India,IND,TOTAL,IN,total,1/2/2021,Electricity generation,Fuel,Wind,GWh,2872.83
India,IND,TOTAL,IN,total,1/2/2021,Electricity generation,Total,Total Generation,GWh,113038.7
India,IND,TOTAL,IN,total,1/3/2021,Electricity generation,Fuel,Bioenergy,GWh,1857.02
India,IND,TOTAL,IN,total,1/3/2021,Electricity generation,Fuel,Coal,GWh,103108.39
India,IND,TOTAL,IN,total,1/3/2021,Electricity generation,Fuel,Gas,GWh,3988.37
India,IND,TOTAL,IN,total,1/3/2021,Electricity generation,Fuel,Hydro,GWh,9971.07
India,IND,TOTAL,IN,total,1/3/2021,Electricity generation,Fuel,Nuclear,GWh,3161.24
India,IND,TOTAL,IN,total,1/3/2021,Electricity generation,Fuel,Other Fossil,GWh,8.29
India,IND,TOTAL,IN,total,1/3/2021,Electricity generation,Fuel,Other Renewables,GWh,175.51
India,IND,TOTAL,IN,total,1/3/2021,Electricity generation,Fuel,Solar,GWh,6755.83
India,IND,TOTAL,IN,total,1/3/2021,Electricity generation,Fuel,Wind,GWh,3531.87
India,IND,TOTAL,IN,total,1/3/2021,Electricity generation,Total,Total Generation,GWh,132557.59
India,IND,TOTAL,IN,total,1/4/2021,Electricity generation,Fuel,Bioenergy,GWh,1172.97
India,IND,TOTAL,IN,total,1/4/2021,Electricity generation,Fuel,Coal,GWh,99963.45
India,IND,TOTAL,IN,total,1/4/2021,Electricity generation,Fuel,Gas,GWh,3727.03
India,IND,TOTAL,IN,total,1/4/2021,Electricity generation,Fuel,Hydro,GWh,10045.32
India,IND,TOTAL,IN,total,1/4/2021,Electricity generation,Fuel,Nuclear,GWh,3363.72
India,IND,TOTAL,IN,total,1/4/2021,Electricity generation,Fuel,Other Fossil,GWh,6.92
India,IND,TOTAL,IN,total,1/4/2021,Electricity generation,Fuel,Other Renewables,GWh,179.34
India,IND,TOTAL,IN,total,1/4/2021,Electricity generation,Fuel,Solar,GWh,6123.9
India,IND,TOTAL,IN,total,1/4/2021,Electricity generation,Fuel,Wind,GWh,3734.38
India,IND,TOTAL,IN,total,1/4/2021,Electricity generation,Total,Total Generation,GWh,128317.03
India,IND,TOTAL,IN,total,1/5/2021,Electricity generation,Fuel,Bioenergy,GWh,706.08
India,IND,TOTAL,IN,total,1/5/2021,Electricity generation,Fuel,Coal,GWh,84046.87
India,IND,TOTAL,IN,total,1/5/2021,Electricity generation,Fuel,Gas,GWh,3453.0
India,IND,TOTAL,IN,total,1/5/2021,Electricity generation,Fuel,Hydro,GWh,14324.52
India,IND,TOTAL,IN,total,1/5/2021,Electricity generation,Fuel,Nuclear,GWh,4000.16
India,IND,TOTAL,IN,total,1/5/2021,Electricity generation,Fuel,Other Fossil,GWh,6.75
India,IND,TOTAL,IN,total,1/5/2021,Electricity generation,Fuel,Other Renewables,GWh,176.69
India,IND,TOTAL,IN,total,1/5/2021,Electricity generation,Fuel,Solar,GWh,5994.67
India,IND,TOTAL,IN,total,1/5/2021,Electricity generation,Fuel,Wind,GWh,7083.52
India,IND,TOTAL,IN,total,1/5/2021,Electricity generation,Total,Total Generation,GWh,119792.26
India,IND,TOTAL,IN,total,1/6/2021,Electricity generation,Fuel,Bioenergy,GWh,468.95
India,IND,TOTAL,IN,total,1/6/2021,Electricity generation,Fuel,Coal,GWh,82006.65
India,IND,TOTAL,IN,total,1/6/2021,Electricity generation,Fuel,Gas,GWh,3424.5
India,IND,TOTAL,IN,total,1/6/2021,Electricity generation,Fuel,Hydro,GWh,19039.26
India,IND,TOTAL,IN,total,1/6/2021,Electricity generation,Fuel,Nuclear,GWh,3892.12
India,IND,TOTAL,IN,total,1/6/2021,Electricity generation,Fuel,Other Fossil,GWh,6.59
India,IND,TOTAL,IN,total,1/6/2021,Electricity generation,Fuel,Other Renewables,GWh,164.11
India,IND,TOTAL,IN,total,1/6/2021,Electricity generation,Fuel,Solar,GWh,6006.23
India,IND,TOTAL,IN,total,1/6/2021,Electricity generation,Fuel,Wind,GWh,9725.45
India,IND,TOTAL,IN,total,1/6/2021,Electricity generation,Total,Total Generation,GWh,124733.86
India,IND,TOTAL,IN,total,1/7/2021,Electricity generation,Fuel,Bioenergy,GWh,994.87
India,IND,TOTAL,IN,total,1/7/2021,Electricity generation,Fuel,Coal,GWh,89044.62
India,IND,TOTAL,IN,total,1/7/2021,Electricity generation,Fuel,Gas,GWh,3374.39
India,IND,TOTAL,IN,total,1/7/2021,Electricity generation,Fuel,Hydro,GWh,19967.36
India,IND,TOTAL,IN,total,1/7/2021,Electricity generation,Fuel,Nuclear,GWh,3613.17
India,IND,TOTAL,IN,total,1/7/2021,Electricity generation,Fuel,Other Fossil,GWh,7.66
India,IND,TOTAL,IN,total,1/7/2021,Electricity generation,Fuel,Other Renewables,GWh,160.52
India,IND,TOTAL,IN,total,1/7/2021,Electricity generation,Fuel,Solar,GWh,5170.06
India,IND,TOTAL,IN,total,1/7/2021,Electricity generation,Fuel,Wind,GWh,11421.28
India,IND,TOTAL,IN,total,1/7/2021,Electricity generation,Total,Total Generation,GWh,133753.93
India,IND,TOTAL,IN,total,1/8/2021,Electricity generation,Fuel,Bioenergy,GWh,452.03
India,IND,TOTAL,IN,total,1/8/2021,Electricity generation,Fuel,Coal,GWh,92489.65
India,IND,TOTAL,IN,total,1/8/2021,Electricity generation,Fuel,Gas,GWh,3735.19
India,IND,TOTAL,IN,total,1/8/2021,Electricity generation,Fuel,Hydro,GWh,21746.01
India,IND,TOTAL,IN,total,1/8/2021,Electricity generation,Fuel,Nuclear,GWh,3139.89
India,IND,TOTAL,IN,total,1/8/2021,Electricity generation,Fuel,Other Fossil,GWh,7.11
India,IND,TOTAL,IN,total,1/8/2021,Electricity generation,Fuel,Other Renewables,GWh,179.67
India,IND,TOTAL,IN,total,1/8/2021,Electricity generation,Fuel,Solar,GWh,5449.51
India,IND,TOTAL,IN,total,1/8/2021,Electricity generation,Fuel,Wind,GWh,9348.92
India,IND,TOTAL,IN,total,1/8/2021,Electricity generation,Total,Total Generation,GWh,136547.98
India,IND,TOTAL,IN,total,1/9/2021,Electricity generation,Fuel,Bioenergy,GWh,391.41
India,IND,TOTAL,IN,total,1/9/2021,Electricity generation,Fuel,Coal,GWh,81990.75
India,IND,TOTAL,IN,total,1/9/2021,Electricity generation,Fuel,Gas,GWh,3321.13
India,IND,TOTAL,IN,total,1/9/2021,Electricity generation,Fuel,Hydro,GWh,19290.4
India,IND,TOTAL,IN,total,1/9/2021,Electricity generation,Fuel,Nuclear,GWh,3896.95
India,IND,TOTAL,IN,total,1/9/2021,Electricity generation,Fuel,Other Fossil,GWh,7.08
India,IND,TOTAL,IN,total,1/9/2021,Electricity generation,Fuel,Other Renewables,GWh,181.98
India,IND,TOTAL,IN,total,1/9/2021,Electricity generation,Fuel,Solar,GWh,5409.09
India,IND,TOTAL,IN,total,1/9/2021,Electricity generation,Fuel,Wind,GWh,6981.27
India,IND,TOTAL,IN,total,1/9/2021,Electricity generation,Total,Total Generation,GWh,121470.06
India,IND,TOTAL,IN,total,1/10/2021,Electricity generation,Fuel,Bioenergy,GWh,571.59
India,IND,TOTAL,IN,total,1/10/2021,Electricity generation,Fuel,Coal,GWh,86461.29
India,IND,TOTAL,IN,total,1/10/2021,Electricity generation,Fuel,Gas,GWh,3629.3
India,IND,TOTAL,IN,total,1/10/2021,Electricity generation,Fuel,Hydro,GWh,16809.85
India,IND,TOTAL,IN,total,1/10/2021,Electricity generation,Fuel,Nuclear,GWh,4417.41
India,IND,TOTAL,IN,total,1/10/2021,Electricity generation,Fuel,Other Fossil,GWh,15.09
India,IND,TOTAL,IN,total,1/10/2021,Electricity generation,Fuel,Other Renewables,GWh,198.64
India,IND,TOTAL,IN,total,1/10/2021,Electricity generation,Fuel,Solar,GWh,6225.9
India,IND,TOTAL,IN,total,1/10/2021,Electricity generation,Fuel,Wind,GWh,2977.92
India,IND,TOTAL,IN,total,1/10/2021,Electricity generation,Total,Total Generation,GWh,121306.99
India,IND,TOTAL,IN,total,1/11/2021,Electricity generation,Fuel,Bioenergy,GWh,1776.28
India,IND,TOTAL,IN,total,1/11/2021,Electricity generation,Fuel,Coal,GWh,80393.58
India,IND,TOTAL,IN,total,1/11/2021,Electricity generation,Fuel,Gas,GWh,2305.75
India,IND,TOTAL,IN,total,1/11/2021,Electricity generation,Fuel,Hydro,GWh,10584.84
India,IND,TOTAL,IN,total,1/11/2021,Electricity generation,Fuel,Nuclear,GWh,4062.63
India,IND,TOTAL,IN,total,1/11/2021,Electricity generation,Fuel,Other Fossil,GWh,9.54
India,IND,TOTAL,IN,total,1/11/2021,Electricity generation,Fuel,Other Renewables,GWh,210.64
India,IND,TOTAL,IN,total,1/11/2021,Electricity generation,Fuel,Solar,GWh,5014.77
India,IND,TOTAL,IN,total,1/11/2021,Electricity generation,Fuel,Wind,GWh,3277.5
India,IND,TOTAL,IN,total,1/11/2021,Electricity generation,Total,Total Generation,GWh,107635.53
India,IND,TOTAL,IN,total,1/12/2021,Electricity generation,Fuel,Bioenergy,GWh,2479.8
India,IND,TOTAL,IN,total,1/12/2021,Electricity generation,Fuel,Coal,GWh,91012.72
India,IND,TOTAL,IN,total,1/12/2021,Electricity generation,Fuel,Gas,GWh,2274.68
India,IND,TOTAL,IN,total,1/12/2021,Electricity generation,Fuel,Hydro,GWh,8696.22
India,IND,TOTAL,IN,total,1/12/2021,Electricity generation,Fuel,Nuclear,GWh,4451.32
India,IND,TOTAL,IN,total,1/12/2021,Electricity generation,Fuel,Other Fossil,GWh,8.11
India,IND,TOTAL,IN,total,1/12/2021,Electricity generation,Fuel,Other Renewables,GWh,209.54
India,IND,TOTAL,IN,total,1/12/2021,Electricity generation,Fuel,Solar,GWh,5858.03
India,IND,TOTAL,IN,total,1/12/2021,Electricity generation,Fuel,Wind,GWh,3577.01
India,IND,TOTAL,IN,total,1/12/2021,Electricity generation,Total,Total Generation,GWh,118567.43
India,IND,TOTAL,IN,total,1/1/2022,Electricity generation,Fuel,Bioenergy,GWh,2396.96
India,IND,TOTAL,IN,total,1/1/2022,Electricity generation,Fuel,Coal,GWh,94081.75
India,IND,TOTAL,IN,total,1/1/2022,Electricity generation,Fuel,Gas,GWh,2191.34
India,IND,TOTAL,IN,total,1/1/2022,Electricity generation,Fuel,Hydro,GWh,8025.88
India,IND,TOTAL,IN,total,1/1/2022,Electricity generation,Fuel,Nuclear,GWh,4056.7
India,IND,TOTAL,IN,total,1/1/2022,Electricity generation,Fuel,Other Fossil,GWh,19.19
India,IND,TOTAL,IN,total,1/1/2022,Electricity generation,Fuel,Other Renewables,GWh,214.46
India,IND,TOTAL,IN,total,1/1/2022,Electricity generation,Fuel,Solar,GWh,6611.09
India,IND,TOTAL,IN,total,1/1/2022,Electricity generation,Fuel,Wind,GWh,3398.22
India,IND,TOTAL,IN,total,1/1/2022,Electricity generation,Total,Total Generation,GWh,120995.59
India,IND,TOTAL,IN,total,1/2/2022,Electricity generation,Fuel,Bioenergy,GWh,2198.48
India,IND,TOTAL,IN,total,1/2/2022,Electricity generation,Fuel,Coal,GWh,90825.48
India,IND,TOTAL,IN,total,1/2/2022,Electricity generation,Fuel,Gas,GWh,2097.97
India,IND,TOTAL,IN,total,1/2/2022,Electricity generation,Fuel,Hydro,GWh,8001.0
India,IND,TOTAL,IN,total,1/2/2022,Electricity generation,Fuel,Nuclear,GWh,3811.39
India,IND,TOTAL,IN,total,1/2/2022,Electricity generation,Fuel,Other Fossil,GWh,8.06
India,IND,TOTAL,IN,total,1/2/2022,Electricity generation,Fuel,Other Renewables,GWh,180.71
India,IND,TOTAL,IN,total,1/2/2022,Electricity generation,Fuel,Solar,GWh,7276.19
India,IND,TOTAL,IN,total,1/2/2022,Electricity generation,Fuel,Wind,GWh,3107.75
India,IND,TOTAL,IN,total,1/2/2022,Electricity generation,Total,Total Generation,GWh,117507.03
India,IND,TOTAL,IN,total,1/3/2022,Electricity generation,Fuel,Bioenergy,GWh,2447.22
India,IND,TOTAL,IN,total,1/3/2022,Electricity generation,Fuel,Coal,GWh,106264.52
India,IND,TOTAL,IN,total,1/3/2022,Electricity generation,Fuel,Gas,GWh,2481.49
India,IND,TOTAL,IN,total,1/3/2022,Electricity generation,Fuel,Hydro,GWh,11222.88
India,IND,TOTAL,IN,total,1/3/2022,Electricity generation,Fuel,Nuclear,GWh,4406.57
India,IND,TOTAL,IN,total,1/3/2022,Electricity generation,Fuel,Other Fossil,GWh,15.14
India,IND,TOTAL,IN,total,1/3/2022,Electricity generation,Fuel,Other Renewables,GWh,211.72
India,IND,TOTAL,IN,total,1/3/2022,Electricity generation,Fuel,Solar,GWh,8338.23
India,IND,TOTAL,IN,total,1/3/2022,Electricity generation,Fuel,Wind,GWh,4006.84
India,IND,TOTAL,IN,total,1/3/2022,Electricity generation,Total,Total Generation,GWh,139394.61
India,IND,TOTAL,IN,total,1/4/2022,Electricity generation,Fuel,Bioenergy,GWh,1758.71
India,IND,TOTAL,IN,total,1/4/2022,Electricity generation,Fuel,Coal,GWh,108910.8
India,IND,TOTAL,IN,total,1/4/2022,Electricity generation,Fuel,Gas,GWh,2660.45
India,IND,TOTAL,IN,total,1/4/2022,Electricity generation,Fuel,Hydro,GWh,12223.36
India,IND,TOTAL,IN,total,1/4/2022,Electricity generation,Fuel,Nuclear,GWh,3521.19
India,IND,TOTAL,IN,total,1/4/2022,Electricity generation,Fuel,Other Fossil,GWh,11.58
India,IND,TOTAL,IN,total,1/4/2022,Electricity generation,Fuel,Other Renewables,GWh,215.56
India,IND,TOTAL,IN,total,1/4/2022,Electricity generation,Fuel,Solar,GWh,8334.25
India,IND,TOTAL,IN,total,1/4/2022,Electricity generation,Fuel,Wind,GWh,4126.24
India,IND,TOTAL,IN,total,1/4/2022,Electricity generation,Total,Total Generation,GWh,141762.14
India,IND,TOTAL,IN,total,1/5/2022,Electricity generation,Fuel,Bioenergy,GWh,1029.27
India,IND,TOTAL,IN,total,1/5/2022,Electricity generation,Fuel,Coal,GWh,105955.63
India,IND,TOTAL,IN,total,1/5/2022,Electricity generation,Fuel,Gas,GWh,2451.1
India,IND,TOTAL,IN,total,1/5/2022,Electricity generation,Fuel,Hydro,GWh,13525.59
India,IND,TOTAL,IN,total,1/5/2022,Electricity generation,Fuel,Nuclear,GWh,3524.72
India,IND,TOTAL,IN,total,1/5/2022,Electricity generation,Fuel,Other Fossil,GWh,9.44
India,IND,TOTAL,IN,total,1/5/2022,Electricity generation,Fuel,Other Renewables,GWh,207.2
India,IND,TOTAL,IN,total,1/5/2022,Electricity generation,Fuel,Solar,GWh,8827.55
India,IND,TOTAL,IN,total,1/5/2022,Electricity generation,Fuel,Wind,GWh,10174.27
India,IND,TOTAL,IN,total,1/5/2022,Electricity generation,Total,Total Generation,GWh,145704.77
India,IND,TOTAL,IN,total,1/6/2022,Electricity generation,Fuel,Bioenergy,GWh,633.32
India,IND,TOTAL,IN,total,1/6/2022,Electricity generation,Fuel,Coal,GWh,103219.09
India,IND,TOTAL,IN,total,1/6/2022,Electricity generation,Fuel,Gas,GWh,2389.39
India,IND,TOTAL,IN,total,1/6/2022,Electricity generation,Fuel,Hydro,GWh,14645.01
India,IND,TOTAL,IN,total,1/6/2022,Electricity generation,Fuel,Nuclear,GWh,3867.38
India,IND,TOTAL,IN,total,1/6/2022,Electricity generation,Fuel,Other Fossil,GWh,9.69
India,IND,TOTAL,IN,total,1/6/2022,Electricity generation,Fuel,Other Renewables,GWh,196.31
India,IND,TOTAL,IN,total,1/6/2022,Electricity generation,Fuel,Solar,GWh,8259.94
India,IND,TOTAL,IN,total,1/6/2022,Electricity generation,Fuel,Wind,GWh,9708.52
India,IND,TOTAL,IN,total,1/6/2022,Electricity generation,Total,Total Generation,GWh,142928.65
India,IND,TOTAL,IN,total,1/7/2022,Electricity generation,Fuel,Bioenergy,GWh,455.97
India,IND,TOTAL,IN,total,1/7/2022,Electricity generation,Fuel,Coal,GWh,92343.23
India,IND,TOTAL,IN,total,1/7/2022,Electricity generation,Fuel,Gas,GWh,2002.31
India,IND,TOTAL,IN,total,1/7/2022,Electricity generation,Fuel,Hydro,GWh,20705.93
India,IND,TOTAL,IN,total,1/7/2022,Electricity generation,Fuel,Nuclear,GWh,4016.93
India,IND,TOTAL,IN,total,1/7/2022,Electricity generation,Fuel,Other Fossil,GWh,10.34
India,IND,TOTAL,IN,total,1/7/2022,Electricity generation,Fuel,Other Renewables,GWh,211.41
India,IND,TOTAL,IN,total,1/7/2022,Electricity generation,Fuel,Solar,GWh,6965.88
India,IND,TOTAL,IN,total,1/7/2022,Electricity generation,Fuel,Wind,GWh,10266.43
India,IND,TOTAL,IN,total,1/7/2022,Electricity generation,Total,Total Generation,GWh,136978.43
India,IND,TOTAL,IN,total,1/8/2022,Electricity generation,Fuel,Bioenergy,GWh,397.28
India,IND,TOTAL,IN,total,1/8/2022,Electricity generation,Fuel,Coal,GWh,91253.92
India,IND,TOTAL,IN,total,1/8/2022,Electricity generation,Fuel,Gas,GWh,1967.39
India,IND,TOTAL,IN,total,1/8/2022,Electricity generation,Fuel,Hydro,GWh,24925.09
India,IND,TOTAL,IN,total,1/8/2022,Electricity generation,Fuel,Nuclear,GWh,3586.77
India,IND,TOTAL,IN,total,1/8/2022,Electricity generation,Fuel,Other Fossil,GWh,8.69
India,IND,TOTAL,IN,total,1/8/2022,Electricity generation,Fuel,Other Renewables,GWh,213.2
India,IND,TOTAL,IN,total,1/8/2022,Electricity generation,Fuel,Solar,GWh,7428.23
India,IND,TOTAL,IN,total,1/8/2022,Electricity generation,Fuel,Wind,GWh,8694.96
India,IND,TOTAL,IN,total,1/8/2022,Electricity generation,Total,Total Generation,GWh,138475.53
India,IND,TOTAL,IN,total,1/9/2022,Electricity generation,Fuel,Bioenergy,GWh,337.11
India,IND,TOTAL,IN,total,1/9/2022,Electricity generation,Fuel,Coal,GWh,91530.31
India,IND,TOTAL,IN,total,1/9/2022,Electricity generation,Fuel,Gas,GWh,1758.94
India,IND,TOTAL,IN,total,1/9/2022,Electricity generation,Fuel,Hydro,GWh,23556.11
India,IND,TOTAL,IN,total,1/9/2022,Electricity generation,Fuel,Nuclear,GWh,3412.52
India,IND,TOTAL,IN,total,1/9/2022,Electricity generation,Fuel,Other Fossil,GWh,6.69
India,IND,TOTAL,IN,total,1/9/2022,Electricity generation,Fuel,Other Renewables,GWh,204.41
India,IND,TOTAL,IN,total,1/9/2022,Electricity generation,Fuel,Solar,GWh,8207.73
India,IND,TOTAL,IN,total,1/9/2022,Electricity generation,Fuel,Wind,GWh,6654.49
India,IND,TOTAL,IN,total,1/9/2022,Electricity generation,Total,Total Generation,GWh,135668.31
India,IND,TOTAL,IN,total,1/10/2022,Electricity generation,Fuel,Bioenergy,GWh,563.37
India,IND,TOTAL,IN,total,1/10/2022,Electricity generation,Fuel,Coal,GWh,86569.09
India,IND,TOTAL,IN,total,1/10/2022,Electricity generation,Fuel,Gas,GWh,1590.28
India,IND,TOTAL,IN,total,1/10/2022,Electricity generation,Fuel,Hydro,GWh,17476.35
India,IND,TOTAL,IN,total,1/10/2022,Electricity generation,Fuel,Nuclear,GWh,4219.26
India,IND,TOTAL,IN,total,1/10/2022,Electricity generation,Fuel,Other Fossil,GWh,26.21
India,IND,TOTAL,IN,total,1/10/2022,Electricity generation,Fuel,Other Renewables,GWh,228.89
India,IND,TOTAL,IN,total,1/10/2022,Electricity generation,Fuel,Solar,GWh,8726.83
India,IND,TOTAL,IN,total,1/10/2022,Electricity generation,Fuel,Wind,GWh,3421.8
India,IND,TOTAL,IN,total,1/10/2022,Electricity generation,Total,Total Generation,GWh,122822.08
India,IND,TOTAL,IN,total,1/11/2022,Electricity generation,Fuel,Bioenergy,GWh,1707.84
India,IND,TOTAL,IN,total,1/11/2022,Electricity generation,Fuel,Coal,GWh,92678.98
India,IND,TOTAL,IN,total,1/11/2022,Electricity generation,Fuel,Gas,GWh,1758.85
India,IND,TOTAL,IN,total,1/11/2022,Electricity generation,Fuel,Hydro,GWh,10889.68
India,IND,TOTAL,IN,total,1/11/2022,Electricity generation,Fuel,Nuclear,GWh,3869.67
India,IND,TOTAL,IN,total,1/11/2022,Electricity generation,Fuel,Other Fossil,GWh,25.01
India,IND,TOTAL,IN,total,1/11/2022,Electricity generation,Fuel,Other Renewables,GWh,209.91
India,IND,TOTAL,IN,total,1/11/2022,Electricity generation,Fuel,Solar,GWh,7976.88
India,IND,TOTAL,IN,total,1/11/2022,Electricity generation,Fuel,Wind,GWh,2489.5
India,IND,TOTAL,IN,total,1/11/2022,Electricity generation,Total,Total Generation,GWh,121606.32
India,IND,Jammu,JK,Union territory,1/1/2019,Electricity generation,Fuel,Bioenergy,GWh,0.0
India,IND,Jammu,JK,Union territory,1/1/2019,Electricity generation,Fuel,Coal,GWh,0.0
India,IND,Jammu,JK,Union territory,1/1/2019,Electricity generation,Fuel,Gas,GWh,0.0
India,IND,Jammu,JK,Union territory,1/1/2019,Electricity generation,Fuel,Hydro,GWh,637.88
India,IND,Jammu,JK,Union territory,1/1/2019,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,Jammu,JK,Union territory,1/1/2019,Electricity generation,Fuel,Other Fossil,GWh,0.0
India,IND,Jammu,JK,Union territory,1/1/2019,Electricity generation,Fuel,Other Renewables,GWh,0.0
India,IND,Jammu,JK,Union territory,1/1/2019,Electricity generation,Fuel,Solar,GWh,0.0
India,IND,Jammu,JK,Union territory,1/1/2019,Electricity generation,Fuel,Wind,GWh,0.0
India,IND,Jammu,JK,Union territory,1/1/2019,Electricity generation,Total,Total Generation,GWh,637.88
India,IND,Jammu,JK,Union territory,1/2/2019,Electricity generation,Fuel,Bioenergy,GWh,0.0
India,IND,Jammu,JK,Union territory,1/2/2019,Electricity generation,Fuel,Coal,GWh,0.0
India,IND,Jammu,JK,Union territory,1/2/2019,Electricity generation,Fuel,Gas,GWh,0.0
India,IND,Jammu,JK,Union territory,1/2/2019,Electricity generation,Fuel,Hydro,GWh,961.31
India,IND,Jammu,JK,Union territory,1/2/2019,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,Jammu,JK,Union territory,1/2/2019,Electricity generation,Fuel,Other Fossil,GWh,0.0
India,IND,Jammu,JK,Union territory,1/2/2019,Electricity generation,Fuel,Other Renewables,GWh,0.0
India,IND,Jammu,JK,Union territory,1/2/2019,Electricity generation,Fuel,Solar,GWh,0.0
India,IND,Jammu,JK,Union territory,1/2/2019,Electricity generation,Fuel,Wind,GWh,0.0
India,IND,Jammu,JK,Union territory,1/2/2019,Electricity generation,Total,Total Generation,GWh,961.31
India,IND,Jammu,JK,Union territory,1/3/2019,Electricity generation,Fuel,Bioenergy,GWh,0.0
India,IND,Jammu,JK,Union territory,1/3/2019,Electricity generation,Fuel,Coal,GWh,0.0
India,IND,Jammu,JK,Union territory,1/3/2019,Electricity generation,Fuel,Gas,GWh,0.0
India,IND,Jammu,JK,Union territory,1/3/2019,Electricity generation,Fuel,Hydro,GWh,1300.12
India,IND,Jammu,JK,Union territory,1/3/2019,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,Jammu,JK,Union territory,1/3/2019,Electricity generation,Fuel,Other Fossil,GWh,0.0
India,IND,Jammu,JK,Union territory,1/3/2019,Electricity generation,Fuel,Other Renewables,GWh,0.0
India,IND,Jammu,JK,Union territory,1/3/2019,Electricity generation,Fuel,Solar,GWh,0.0
India,IND,Jammu,JK,Union territory,1/3/2019,Electricity generation,Fuel,Wind,GWh,0.0
India,IND,Jammu,JK,Union territory,1/3/2019,Electricity generation,Total,Total Generation,GWh,1300.12
India,IND,Jammu,JK,Union territory,1/4/2019,Electricity generation,Fuel,Bioenergy,GWh,0.0
India,IND,Jammu,JK,Union territory,1/4/2019,Electricity generation,Fuel,Coal,GWh,0.0
India,IND,Jammu,JK,Union territory,1/4/2019,Electricity generation,Fuel,Gas,GWh,0.0
India,IND,Jammu,JK,Union territory,1/4/2019,Electricity generation,Fuel,Hydro,GWh,1875.57
India,IND,Jammu,JK,Union territory,1/4/2019,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,Jammu,JK,Union territory,1/4/2019,Electricity generation,Fuel,Other Fossil,GWh,0.0
India,IND,Jammu,JK,Union territory,1/4/2019,Electricity generation,Fuel,Other Renewables,GWh,0.0
India,IND,Jammu,JK,Union territory,1/4/2019,Electricity generation,Fuel,Solar,GWh,0.0
India,IND,Jammu,JK,Union territory,1/4/2019,Electricity generation,Fuel,Wind,GWh,0.0
India,IND,Jammu,JK,Union territory,1/4/2019,Electricity generation,Total,Total Generation,GWh,1875.57
India,IND,Jammu,JK,Union territory,1/5/2019,Electricity generation,Fuel,Bioenergy,GWh,0.0
India,IND,Jammu,JK,Union territory,1/5/2019,Electricity generation,Fuel,Coal,GWh,0.0
India,IND,Jammu,JK,Union territory,1/5/2019,Electricity generation,Fuel,Gas,GWh,0.0
India,IND,Jammu,JK,Union territory,1/5/2019,Electricity generation,Fuel,Hydro,GWh,2063.14
India,IND,Jammu,JK,Union territory,1/5/2019,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,Jammu,JK,Union territory,1/5/2019,Electricity generation,Fuel,Other Fossil,GWh,0.0
India,IND,Jammu,JK,Union territory,1/5/2019,Electricity generation,Fuel,Other Renewables,GWh,0.0
India,IND,Jammu,JK,Union territory,1/5/2019,Electricity generation,Fuel,Solar,GWh,0.0
India,IND,Jammu,JK,Union territory,1/5/2019,Electricity generation,Fuel,Wind,GWh,0.0
India,IND,Jammu,JK,Union territory,1/5/2019,Electricity generation,Total,Total Generation,GWh,2063.14
India,IND,Jammu,JK,Union territory,1/6/2019,Electricity generation,Fuel,Bioenergy,GWh,0.0
India,IND,Jammu,JK,Union territory,1/6/2019,Electricity generation,Fuel,Coal,GWh,0.0
India,IND,Jammu,JK,Union territory,1/6/2019,Electricity generation,Fuel,Gas,GWh,0.0
India,IND,Jammu,JK,Union territory,1/6/2019,Electricity generation,Fuel,Hydro,GWh,2257.98
India,IND,Jammu,JK,Union territory,1/6/2019,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,Jammu,JK,Union territory,1/6/2019,Electricity generation,Fuel,Other Fossil,GWh,0.0
India,IND,Jammu,JK,Union territory,1/6/2019,Electricity generation,Fuel,Other Renewables,GWh,0.0
India,IND,Jammu,JK,Union territory,1/6/2019,Electricity generation,Fuel,Solar,GWh,0.0
India,IND,Jammu,JK,Union territory,1/6/2019,Electricity generation,Fuel,Wind,GWh,0.0
India,IND,Jammu,JK,Union territory,1/6/2019,Electricity generation,Total,Total Generation,GWh,2257.98
India,IND,Jammu,JK,Union territory,1/7/2019,Electricity generation,Fuel,Bioenergy,GWh,0.0
India,IND,Jammu,JK,Union territory,1/7/2019,Electricity generation,Fuel,Coal,GWh,0.0
India,IND,Jammu,JK,Union territory,1/7/2019,Electricity generation,Fuel,Gas,GWh,0.0
India,IND,Jammu,JK,Union territory,1/7/2019,Electricity generation,Fuel,Hydro,GWh,2224.76
India,IND,Jammu,JK,Union territory,1/7/2019,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,Jammu,JK,Union territory,1/7/2019,Electricity generation,Fuel,Other Fossil,GWh,0.0
India,IND,Jammu,JK,Union territory,1/7/2019,Electricity generation,Fuel,Other Renewables,GWh,0.0
India,IND,Jammu,JK,Union territory,1/7/2019,Electricity generation,Fuel,Solar,GWh,0.0
